"university_name","country","base_url","university_eligibility_url","university_scholarship_url","university_fee_url","brochure_link","university_logo","course_name","degree_level","campus","course_category","course_url","course_eligibility_url","course_scholarship_url","course_fee_url","additional_information_link","notes"
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Media and Communication Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-media-and-communication-professional/creative-writing-and-publishing/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-media-and-communication-professional/creative-writing-and-publishing/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Media and Communication Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-media-and-communication-professional/immersive-media/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-media-and-communication-professional/immersive-media/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Media and Communication Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-media-and-communication-professional/journalism/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-media-and-communication-professional/journalism/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Media and Communication Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-media-and-communication-professional/public-relations/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-media-and-communication-professional/public-relations/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Media and Communication Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-media-and-communication-professional/social-media/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-media-and-communication-professional/social-media/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Media and Communication","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-media-and-communication/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-media-and-communication/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Media and Communication","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-media-and-communication/advertising/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-media-and-communication/advertising/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Media and Communication","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-media-and-communication/cinema-screen-studies/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-media-and-communication/cinema-screen-studies/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Media and Communication","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-media-and-communication/creative-writing-and-publishing/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-media-and-communication/creative-writing-and-publishing/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Media and Communication","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-media-and-communication/immersive-media/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-media-and-communication/immersive-media/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Media and Communication","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-media-and-communication/journalism/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-media-and-communication/journalism/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Media and Communication","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-media-and-communication/public-relations/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-media-and-communication/public-relations/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Media and Communication","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-media-and-communication/social-media/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-media-and-communication/social-media/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Nursing","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-nursing/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-nursing/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Nutrition","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-nutrition/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-nutrition/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Psychological Sciences Bachelor of Criminal Justice and Criminology","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-psychological-sciences-bachelor-of-criminal-justice-and-criminology/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-psychological-sciences-bachelor-of-criminal-justice-and-criminology/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Psychological Sciences Honours","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-psychological-sciences-honours/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-psychological-sciences-honours/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Psychological Sciences Online","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-psychological-sciences-online/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-psychological-sciences-online/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Psychological Sciences","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-psychological-sciences/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-psychological-sciences/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Psychology and Cognitive Neuroscience","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-psychology-and-cognitive-neuroscience/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-psychology-and-cognitive-neuroscience/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Psychology Honours","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-psychology-honours/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-psychology-honours/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Science Bachelor of Applied Innovation","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science-bachelor-of-applied-innovation/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science-bachelor-of-applied-innovation/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Science Honours","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science-honours/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science-honours/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Science Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science-professional/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science-professional/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Science Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science-professional/applied-mathematics/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science-professional/applied-mathematics/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Science Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science-professional/astronomy-and-astrophysics/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science-professional/astronomy-and-astrophysics/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Science Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science-professional/biochemistry/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science-professional/biochemistry/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Science Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science-professional/biotechnology/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science-professional/biotechnology/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Science Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science-professional/chemistry/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science-professional/chemistry/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Science Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science-professional/environmental-science/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science-professional/environmental-science/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Science Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science-professional/physics/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science-professional/physics/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Science Professional","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science-professional/space-technology/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science-professional/space-technology/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Science","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Science","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science/applied-mathematics/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science/applied-mathematics/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Science","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science/astronomy-and-astrophysics/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science/astronomy-and-astrophysics/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Science","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science/biochemistry/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science/biochemistry/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Science","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science/biotechnology/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science/biotechnology/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Science","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science/chemistry/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science/chemistry/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Science","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science/environmental-science/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science/environmental-science/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Science","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science/physics/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science/physics/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Science","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science/space-technology/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-science/space-technology/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Screen Production Bachelor of Applied Innovation","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-screen-production-bachelor-of-applied-innovation/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-screen-production-bachelor-of-applied-innovation/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Screen Production","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-screen-production/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-screen-production/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Bachelor of Social Science Online","Bachelor","","","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-social-science-online/","https://www.swinburne.edu.au/course/undergraduate/bachelor-of-social-science-online/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Accounting Systems and Reporting Acc60008","","","","https://www.swinburne.edu.au/course/unit/a/acc60008/","https://www.swinburne.edu.au/course/unit/a/acc60008/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Company Auditing Acc80003","","","","https://www.swinburne.edu.au/course/unit/a/acc80003/","https://www.swinburne.edu.au/course/unit/a/acc80003/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Managerial Accounting Acc80008","","","","https://www.swinburne.edu.au/course/unit/a/acc80008/","https://www.swinburne.edu.au/course/unit/a/acc80008/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Acc80012","","","","https://www.swinburne.edu.au/course/unit/a/acc80012/","https://www.swinburne.edu.au/course/unit/a/acc80012/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Financial Accounting and Theory Acc80019","","","","https://www.swinburne.edu.au/course/unit/a/acc80019/","https://www.swinburne.edu.au/course/unit/a/acc80019/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Acc80020","","","","https://www.swinburne.edu.au/course/unit/a/acc80020/","https://www.swinburne.edu.au/course/unit/a/acc80020/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Acc80021","","","","https://www.swinburne.edu.au/course/unit/a/acc80021/","https://www.swinburne.edu.au/course/unit/a/acc80021/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Acc80022","","","","https://www.swinburne.edu.au/course/unit/a/acc80022/","https://www.swinburne.edu.au/course/unit/a/acc80022/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Economics Eco80001","","","","https://www.swinburne.edu.au/course/unit/e/eco80001/","https://www.swinburne.edu.au/course/unit/e/eco80001/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Ent60009","","","","https://www.swinburne.edu.au/course/unit/e/ent60009/","https://www.swinburne.edu.au/course/unit/e/ent60009/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Business Modelling and Analysis Fin60003","","","","https://www.swinburne.edu.au/course/unit/f/fin60003/","https://www.swinburne.edu.au/course/unit/f/fin60003/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Frontiers in Fintech Fin60006","","","","https://www.swinburne.edu.au/course/unit/f/fin60006/","https://www.swinburne.edu.au/course/unit/f/fin60006/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Corporate Financial Management Fin80005","","","","https://www.swinburne.edu.au/course/unit/f/fin80005/","https://www.swinburne.edu.au/course/unit/f/fin80005/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Fin80021","","","","https://www.swinburne.edu.au/course/unit/f/fin80021/","https://www.swinburne.edu.au/course/unit/f/fin80021/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Fin80029","","","","https://www.swinburne.edu.au/course/unit/f/fin80029/","https://www.swinburne.edu.au/course/unit/f/fin80029/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Fin80030","","","","https://www.swinburne.edu.au/course/unit/f/fin80030/","https://www.swinburne.edu.au/course/unit/f/fin80030/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Fin80031","","","","https://www.swinburne.edu.au/course/unit/f/fin80031/","https://www.swinburne.edu.au/course/unit/f/fin80031/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Employee Relations Hrm60013","","","","https://www.swinburne.edu.au/course/unit/h/hrm60013/","https://www.swinburne.edu.au/course/unit/h/hrm60013/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Behaviour in Organisations Hrm60016","","","","https://www.swinburne.edu.au/course/unit/h/hrm60016/","https://www.swinburne.edu.au/course/unit/h/hrm60016/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Hrm60018","","","","https://www.swinburne.edu.au/course/unit/h/hrm60018/","https://www.swinburne.edu.au/course/unit/h/hrm60018/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Managing Workplace Diversity and Inclusion Hrm70012","","","","https://www.swinburne.edu.au/course/unit/h/hrm70012/","https://www.swinburne.edu.au/course/unit/h/hrm70012/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Hrm70013","","","","https://www.swinburne.edu.au/course/unit/h/hrm70013/","https://www.swinburne.edu.au/course/unit/h/hrm70013/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Hrm80015","","","","https://www.swinburne.edu.au/course/unit/h/hrm80015/","https://www.swinburne.edu.au/course/unit/h/hrm80015/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Hrm80018","","","","https://www.swinburne.edu.au/course/unit/h/hrm80018/","https://www.swinburne.edu.au/course/unit/h/hrm80018/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Hrm80019","","","","https://www.swinburne.edu.au/course/unit/h/hrm80019/","https://www.swinburne.edu.au/course/unit/h/hrm80019/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Cloud Enterprise Systems and Analytics Inf60012","","","","https://www.swinburne.edu.au/course/unit/i/inf60012/","https://www.swinburne.edu.au/course/unit/i/inf60012/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Inf60013","","","","https://www.swinburne.edu.au/course/unit/i/inf60013/","https://www.swinburne.edu.au/course/unit/i/inf60013/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Inf80005","","","","https://www.swinburne.edu.au/course/unit/i/inf80005/","https://www.swinburne.edu.au/course/unit/i/inf80005/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Inf80031","","","","https://www.swinburne.edu.au/course/unit/i/inf80031/","https://www.swinburne.edu.au/course/unit/i/inf80031/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Inf80040","","","","https://www.swinburne.edu.au/course/unit/i/inf80040/","https://www.swinburne.edu.au/course/unit/i/inf80040/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Inf80051","","","","https://www.swinburne.edu.au/course/unit/i/inf80051/","https://www.swinburne.edu.au/course/unit/i/inf80051/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Inf80054","","","","https://www.swinburne.edu.au/course/unit/i/inf80054/","https://www.swinburne.edu.au/course/unit/i/inf80054/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Corporations and Contract LAW Law60003","","","","https://www.swinburne.edu.au/course/unit/l/law60003/","https://www.swinburne.edu.au/course/unit/l/law60003/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Mgt60040","","","","https://www.swinburne.edu.au/course/unit/m/mgt60040/","https://www.swinburne.edu.au/course/unit/m/mgt60040/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Mgt60042","","","","https://www.swinburne.edu.au/course/unit/m/mgt60042/","https://www.swinburne.edu.au/course/unit/m/mgt60042/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Mgt60043","","","","https://www.swinburne.edu.au/course/unit/m/mgt60043/","https://www.swinburne.edu.au/course/unit/m/mgt60043/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Marketing Management Mkt60010","","","","https://www.swinburne.edu.au/course/unit/m/mkt60010/","https://www.swinburne.edu.au/course/unit/m/mkt60010/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Data Empowered Marketing Mkt60011","","","","https://www.swinburne.edu.au/course/unit/m/mkt60011/","https://www.swinburne.edu.au/course/unit/m/mkt60011/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Consumer Behaviour Mkt60012","","","","https://www.swinburne.edu.au/course/unit/m/mkt60012/","https://www.swinburne.edu.au/course/unit/m/mkt60012/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Global Digital Marketing Mkt70017","","","","https://www.swinburne.edu.au/course/unit/m/mkt70017/","https://www.swinburne.edu.au/course/unit/m/mkt70017/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Mkt80015","","","","https://www.swinburne.edu.au/course/unit/m/mkt80015/","https://www.swinburne.edu.au/course/unit/m/mkt80015/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Applying","","","","https://www.swinburne.edu.au/courses/applying/","https://www.swinburne.edu.au/courses/applying/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Application Portal","","","","https://www.swinburne.edu.au/courses/applying/application-portal/","https://www.swinburne.edu.au/courses/applying/application-portal/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Asylum Seeker Refugee Support","","","","https://www.swinburne.edu.au/courses/applying/asylum-seeker-refugee-support/","https://www.swinburne.edu.au/courses/applying/asylum-seeker-refugee-support/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","HOW to Apply International","","","","https://www.swinburne.edu.au/courses/applying/how-to-apply-international/","https://www.swinburne.edu.au/courses/applying/how-to-apply-international/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","HOW to Apply Local Postgraduate","Master","","","https://www.swinburne.edu.au/courses/applying/how-to-apply-local-postgraduate/","https://www.swinburne.edu.au/courses/applying/how-to-apply-local-postgraduate/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","HOW to Apply Local Undergraduate","Bachelor","","","https://www.swinburne.edu.au/courses/applying/how-to-apply-local-undergraduate/","https://www.swinburne.edu.au/courses/applying/how-to-apply-local-undergraduate/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","HOW to Apply Local Vocational Education","","","","https://www.swinburne.edu.au/courses/applying/how-to-apply-local-vocational-education/","https://www.swinburne.edu.au/courses/applying/how-to-apply-local-vocational-education/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","HOW to Apply Local","","","","https://www.swinburne.edu.au/courses/applying/how-to-apply-local/stat-test/","https://www.swinburne.edu.au/courses/applying/how-to-apply-local/stat-test/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","HOW to Apply Research Degree","","","","https://www.swinburne.edu.au/courses/applying/how-to-apply-research-degree/","https://www.swinburne.edu.au/courses/applying/how-to-apply-research-degree/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","HOW to Apply Research Degree","","","","https://www.swinburne.edu.au/courses/applying/how-to-apply-research-degree/entry-requirements/","https://www.swinburne.edu.au/courses/applying/how-to-apply-research-degree/entry-requirements/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Offshore PhD Programs","PhD","","","https://www.swinburne.edu.au/courses/applying/how-to-apply-research-degree/offshore-phd-programs/","https://www.swinburne.edu.au/courses/applying/how-to-apply-research-degree/offshore-phd-programs/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Information on Vtac","","","","https://www.swinburne.edu.au/courses/applying/information-on-vtac/","https://www.swinburne.edu.au/courses/applying/information-on-vtac/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Supporting Documentation","","","","https://www.swinburne.edu.au/courses/applying/supporting-documentation/","https://www.swinburne.edu.au/courses/applying/supporting-documentation/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Course Delivery Options","","","","https://www.swinburne.edu.au/courses/course-delivery-options/","https://www.swinburne.edu.au/courses/course-delivery-options/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Course Delivery Options","","","","https://www.swinburne.edu.au/courses/course-delivery-options/study-online/","https://www.swinburne.edu.au/courses/course-delivery-options/study-online/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Course Delivery Options","","","","https://www.swinburne.edu.au/courses/course-delivery-options/study-online/autism-mooc/","https://www.swinburne.edu.au/courses/course-delivery-options/study-online/autism-mooc/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Course Delivery Options","","","","https://www.swinburne.edu.au/courses/course-delivery-options/studying-on-campus/","https://www.swinburne.edu.au/courses/course-delivery-options/studying-on-campus/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Studying Outside Australia","","","","https://www.swinburne.edu.au/courses/course-delivery-options/studying-outside-australia/","https://www.swinburne.edu.au/courses/course-delivery-options/studying-outside-australia/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Enrolling","","","","https://www.swinburne.edu.au/courses/enrolling/","https://www.swinburne.edu.au/courses/enrolling/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Credit for Prior Study Experience","","","","https://www.swinburne.edu.au/courses/enrolling/credit-for-prior-study-experience/","https://www.swinburne.edu.au/courses/enrolling/credit-for-prior-study-experience/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","HOW to Enrol PhD Master Degree Student","Master","","","https://www.swinburne.edu.au/courses/enrolling/how-to-enrol-phd-master-degree-student/","https://www.swinburne.edu.au/courses/enrolling/how-to-enrol-phd-master-degree-student/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","HOW to Enrol","","","","https://www.swinburne.edu.au/courses/enrolling/how-to-enrol/","https://www.swinburne.edu.au/courses/enrolling/how-to-enrol/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","NEW International Pathway","","","","https://www.swinburne.edu.au/courses/enrolling/how-to-enrol/new-international-pathway/","https://www.swinburne.edu.au/courses/enrolling/how-to-enrol/new-international-pathway/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Planning Your Course Structure","","","","https://www.swinburne.edu.au/courses/enrolling/planning-your-course-structure/","https://www.swinburne.edu.au/courses/enrolling/planning-your-course-structure/","","","","Course name from page title / cleaned URL."
"Swinburne University of Technology","Australia","","","","","","","Outgoing Cross Institutional Study","","","","https://www.swinburne.edu.au/courses/enrolling/planning-your-course-structure/outgoing-cross-institutional-study/","https://www.swinburne.edu.au/courses/enrolling/planning-your-course-structure/outgoing-cross-institutional-study/","","","","Course name from page title / cleaned URL."
